Generation,ChromosomeIndex,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,Fitness_SumOfFitnessScore
Weight,-->,0,1,1,
Tactic_Bait,Tactic_Ambush,Tactic_TwoProngedAttack,Tactic_Defense,Tactic_Clash,
False * 1,False * 1,False * 1,True * 1,False * 1,
2,43,0.4516129,0.2258064,0.8125,0.3461021
2,44,0.125,0.3125,0.7272727,0.3465909
2,45,0.1333333,0.1666667,0.875,0.3472222
2,46,0.2941177,0.1764706,0.8695652,0.3486786
2,47,0.5454546,0.1818182,0.8666667,0.349495
2,48,0.5365854,0.04878049,1,0.3495935
2,49,0.1714286,0.2285714,0.8333333,0.3539683
2,50,0.1875,0.25,0.8260869,0.3586957
2,51,0,0.2333333,0.8461539,0.3598291
2,52,0.2,0.2333333,0.8571429,0.3634921
2,53,0.2,0.2333333,0.8571429,0.3634921
2,54,0.2,0.2333333,0.8571429,0.3634921
2,55,0.2,0.2333333,0.8571429,0.3634921
2,56,0.2,0.2333333,0.8571429,0.3634921
2,57,0.2,0.2333333,0.8571429,0.3634921
2,58,0.2,0.2333333,0.8571429,0.3634921
2,59,0.2,0.2333333,0.8571429,0.3634921
2,60,0.2,0.2333333,0.8571429,0.3634921
2,61,0.1290323,0.2580645,0.8333333,0.3637993
2,62,0.1333333,0.2333333,0.8695652,0.3676328
2,63,0.125,0.34375,0.7619048,0.3685516
2,64,0.125,0.34375,0.7619048,0.3685516
2,65,0.125,0.34375,0.7619048,0.3685516
2,66,0,0.3125,0.8,0.3708333
2,67,0,0.3225806,0.7916667,0.3714158
2,68,0,0.2333333,0.8846154,0.3726496
2,69,0,0.2333333,0.8846154,0.3726496
2,70,0,0.2333333,0.8846154,0.3726496
2,71,0,0.2413793,0.88,0.3737931
2,72,0,0.2413793,0.88,0.3737931
2,73,0,0.2413793,0.88,0.3737931
2,74,0,0.2413793,0.88,0.3737931
2,75,0,0.2413793,0.88,0.3737931
2,76,0,0.2413793,0.88,0.3737931
2,77,0,0.2413793,0.88,0.3737931
2,78,0.2424242,0.3333333,0.7894737,0.374269
2,79,0,0.25,0.875,0.375
2,80,0,0.4166667,0.7142857,0.3769841
