Generation,ChromosomeIndex,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,Fitness_SumOfFitnessScore,Fitness_Defense_Space,Fitness_Defense_GameObject
12,45,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
12,46,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
12,47,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
12,48,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
12,49,0.3157895,0.8194444,0,0,0.25,0,0,0.5676169,0.75,0.8888889
12,50,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
12,51,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
12,52,0.3157895,0.8194444,0,0,0.25,0,0,0.5676169,0.75,0.8888889
12,53,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
12,54,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
12,55,0.3157895,0.8194444,0.25,0,0,0,0,0.5676169,0.75,0.8888889
12,56,0.3947369,0.7638889,0,0,0,0,0,0.5793129,0.75,0.7777778
12,57,0.3947369,0.7638889,0,0,0,0,0,0.5793129,0.75,0.7777778
12,58,0.3947369,0.7638889,0.125,0,0,0,0,0.5793129,0.75,0.7777778
12,59,0.3947369,0.7638889,0.125,0,0,0,0,0.5793129,0.75,0.7777778
12,60,0.3947369,0.7638889,0,0,0,0,0,0.5793129,0.75,0.7777778
12,61,0.3947369,0.7638889,0,0,0,0,0,0.5793129,0.75,0.7777778
12,62,0.3947369,0.7638889,0,0,0.08333334,0,0,0.5793129,0.75,0.7777778
12,63,0.3421053,0.8194444,0,0,0.125,0,0,0.5807748,0.75,0.8888889
12,64,0.3421053,0.8194444,0,0,0.08333334,0,0,0.5807748,0.75,0.8888889
12,65,0.3421053,0.8194444,0.25,0,0,0,0,0.5807748,0.75,0.8888889
12,66,0.3421053,0.8194444,0,0,0,0,0,0.5807748,0.75,0.8888889
12,67,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
12,68,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
12,69,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
12,70,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
12,71,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
12,72,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
12,73,0.4210526,0.7638889,0,0,0.0625,0,0,0.5924708,0.75,0.7777778
12,74,0.4210526,0.7638889,0,0,0.0625,0,0,0.5924708,0.75,0.7777778
12,75,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
12,76,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
12,77,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
12,78,0.4210526,0.7638889,0.125,0,0,0,0,0.5924708,0.75,0.7777778
12,79,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
12,80,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
12,81,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
12,82,0.4210526,0.7638889,0,0,0.08333334,0,0,0.5924708,0.75,0.7777778
12,83,0.4210526,0.7638889,0,0,0.0625,0,0,0.5924708,0.75,0.7777778
12,84,0.4210526,0.7638889,0,0,0.0625,0,0,0.5924708,0.75,0.7777778
12,85,0.4210526,0.7638889,0.125,0,0,0,0,0.5924708,0.75,0.7777778
12,86,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
12,87,0.4210526,0.7638889,0,0,0.08333334,0,0,0.5924708,0.75,0.7777778
12,88,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
12,89,0.3157895,0.875,0,0,0,0,0,0.5953947,0.75,1
12,90,0.3157895,0.875,0,0,0,0,0,0.5953947,0.75,1
12,91,0.3157895,0.875,0,0,0,0,0,0.5953947,0.75,1
12,92,0.3157895,0.875,0,0,0,0,0,0.5953947,0.75,1
12,93,0.3157895,0.875,0,0,0,0,0,0.5953947,0.75,1
12,94,0.3947369,0.8194444,0.25,0,0.1375,0,0,0.6070907,0.75,0.8888889
12,95,0.4210526,0.8194444,0,0,0,0,0,0.6202486,0.75,0.8888889
12,96,0.4210526,0.8194444,0,0,0,0,0,0.6202486,0.75,0.8888889
12,97,0.4210526,0.8194444,0.25,0,0,0,0,0.6202486,0.75,0.8888889
12,98,0.4210526,0.8194444,0,0,0,0,0,0.6202486,0.75,0.8888889
12,99,0.3947369,0.875,0.125,0,0.2125,0,0.03367176,0.6348684,0.75,1
13,0,0.4210526,0.7083334,0,0,0.0625,0,0,0.564693,0.75,0.6666667
13,1,0.4210526,0.7083334,0.125,0,0,0,0.0952381,0.564693,0.75,0.6666667
13,2,0.4210526,0.7083334,0,0,0.0625,0,0,0.564693,0.75,0.6666667
13,3,0.4210526,0.7083334,0,0,0.08333334,0,0,0.564693,0.75,0.6666667
13,4,0.3157895,0.8194444,0.25,0,0,0,0,0.5676169,0.75,0.8888889
13,5,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
13,6,0.3157895,0.8194444,0,0,0.1666667,0,0,0.5676169,0.75,0.8888889
13,7,0.3157895,0.8194444,0.25,0,0,0,0,0.5676169,0.75,0.8888889
13,8,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
13,9,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
13,10,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
13,11,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
13,12,0.3157895,0.8194444,0.25,0,0,0,0,0.5676169,0.75,0.8888889
13,13,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
13,14,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
13,15,0.3157895,0.8194444,0,0,0.1666667,0,0,0.5676169,0.75,0.8888889
13,16,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
13,17,0.3157895,0.8194444,0,0,0.15,0,0,0.5676169,0.75,0.8888889
13,18,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
13,19,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
13,20,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
13,21,0.3157895,0.8194444,0.25,0,0,0,0,0.5676169,0.75,0.8888889
13,22,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
13,23,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
13,24,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
13,25,0.3157895,0.8194444,0.25,0,0,0,0,0.5676169,0.75,0.8888889
13,26,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
13,27,0.3157895,0.8194444,0.25,0,0,0,0,0.5676169,0.75,0.8888889
13,28,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
13,29,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
13,30,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
13,31,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
13,32,0.3157895,0.8194444,0,0,0.15,0,0,0.5676169,0.75,0.8888889
13,33,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
13,34,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
13,35,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
13,36,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
13,37,0.3157895,0.8194444,0,0,0.25,0,0,0.5676169,0.75,0.8888889
13,38,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
13,39,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
13,40,0.3157895,0.8194444,0,0,0.25,0,0,0.5676169,0.75,0.8888889
13,41,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
13,42,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
13,43,0.3157895,0.8194444,0.25,0,0,0,0,0.5676169,0.75,0.8888889
13,44,0.3947369,0.7638889,0,0,0,0,0,0.5793129,0.75,0.7777778
13,45,0.3947369,0.7638889,0.125,0,0.15,0,0,0.5793129,0.75,0.7777778
13,46,0.3947369,0.7638889,0.125,0,0,0,0.1190476,0.5793129,0.75,0.7777778
13,47,0.3947369,0.7638889,0,0,0,0,0,0.5793129,0.75,0.7777778
13,48,0.3947369,0.7638889,0,0,0,0,0,0.5793129,0.75,0.7777778
13,49,0.3947369,0.7638889,0.125,0,0,0,0,0.5793129,0.75,0.7777778
13,50,0.3947369,0.7638889,0.125,0,0,0,0,0.5793129,0.75,0.7777778
13,51,0.3947369,0.7638889,0,0,0,0,0,0.5793129,0.75,0.7777778
13,52,0.3947369,0.7638889,0,0,0,0,0,0.5793129,0.75,0.7777778
13,53,0.3947369,0.7638889,0,0,0.08333334,0,0,0.5793129,0.75,0.7777778
13,54,0.3421053,0.8194444,0,0,0.125,0,0,0.5807748,0.75,0.8888889
13,55,0.3421053,0.8194444,0,0,0.08333334,0,0,0.5807748,0.75,0.8888889
13,56,0.3421053,0.8194444,0.25,0,0,0,0,0.5807748,0.75,0.8888889
13,57,0.3421053,0.8194444,0,0,0,0,0,0.5807748,0.75,0.8888889
13,58,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
13,59,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
13,60,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
13,61,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
13,62,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
13,63,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
13,64,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
13,65,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
13,66,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
13,67,0.4210526,0.7638889,0,0,0.0625,0,0,0.5924708,0.75,0.7777778
13,68,0.4210526,0.7638889,0,0,0.0625,0,0,0.5924708,0.75,0.7777778
13,69,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
13,70,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
13,71,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
13,72,0.4210526,0.7638889,0.125,0,0,0,0,0.5924708,0.75,0.7777778
13,73,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
13,74,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
13,75,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
13,76,0.4210526,0.7638889,0,0,0.08333334,0,0,0.5924708,0.75,0.7777778
13,77,0.4210526,0.7638889,0,0,0.0625,0,0,0.5924708,0.75,0.7777778
13,78,0.4210526,0.7638889,0,0,0.0625,0,0,0.5924708,0.75,0.7777778
13,79,0.4210526,0.7638889,0.125,0,0,0,0,0.5924708,0.75,0.7777778
13,80,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
13,81,0.4210526,0.7638889,0,0,0.08333334,0,0,0.5924708,0.75,0.7777778
13,82,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
13,83,0.3157895,0.875,0,0,0,0,0,0.5953947,0.75,1
13,84,0.3157895,0.875,0,0,0,0,0,0.5953947,0.75,1
13,85,0.3157895,0.875,0,0,0,0,0,0.5953947,0.75,1
13,86,0.3157895,0.875,0,0,0,0,0,0.5953947,0.75,1
13,87,0.3157895,0.875,0,0,0,0,0,0.5953947,0.75,1
13,88,0.3157895,0.875,0,0,0,0,0,0.5953947,0.75,1
13,89,0.3947369,0.8194444,0.125,0,0.0625,0,0.03367176,0.6070907,0.75,0.8888889
13,90,0.3947369,0.8194444,0.25,0,0.1375,0,0,0.6070907,0.75,0.8888889
13,91,0.4210526,0.8194444,0.25,0,0,0,0,0.6202486,0.75,0.8888889
13,92,0.4210526,0.8194444,0.25,0,0,0,0,0.6202486,0.75,0.8888889
13,93,0.4210526,0.8194444,0.25,0,0,0,0,0.6202486,0.75,0.8888889
13,94,0.4210526,0.8194444,0.25,0,0,0,0,0.6202486,0.75,0.8888889
13,95,0.4210526,0.8194444,0,0,0,0,0,0.6202486,0.75,0.8888889
13,96,0.4210526,0.8194444,0,0,0,0,0,0.6202486,0.75,0.8888889
13,97,0.4210526,0.8194444,0.25,0,0,0,0,0.6202486,0.75,0.8888889
13,98,0.4210526,0.8194444,0,0,0,0,0,0.6202486,0.75,0.8888889
13,99,0.3947369,0.875,0.125,0,0.2125,0,0.03367176,0.6348684,0.75,1
14,0,0.3157895,0.8194444,0,0,0.1666667,0,0,0.5676169,0.75,0.8888889
14,1,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
14,2,0.3157895,0.8194444,0,0,0.15,0,0,0.5676169,0.75,0.8888889
14,3,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
14,4,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
14,5,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
14,6,0.3157895,0.8194444,0.25,0,0,0,0,0.5676169,0.75,0.8888889
14,7,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
14,8,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
14,9,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
14,10,0.3157895,0.8194444,0.25,0,0,0,0,0.5676169,0.75,0.8888889
14,11,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
14,12,0.3157895,0.8194444,0.25,0,0,0,0,0.5676169,0.75,0.8888889
14,13,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
14,14,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
14,15,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
14,16,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
14,17,0.3157895,0.8194444,0,0,0.15,0,0,0.5676169,0.75,0.8888889
14,18,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
14,19,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
14,20,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
14,21,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
14,22,0.3157895,0.8194444,0,0,0.25,0,0,0.5676169,0.75,0.8888889
14,23,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
14,24,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
14,25,0.3157895,0.8194444,0,0,0.25,0,0,0.5676169,0.75,0.8888889
14,26,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
14,27,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
14,28,0.3157895,0.8194444,0.25,0,0,0,0,0.5676169,0.75,0.8888889
14,29,0.3947369,0.7638889,0,0,0,0,0,0.5793129,0.75,0.7777778
14,30,0.3947369,0.7638889,0,0,0,0,0,0.5793129,0.75,0.7777778
14,31,0.3947369,0.7638889,0,0,0,0,0,0.5793129,0.75,0.7777778
14,32,0.3947369,0.7638889,0,0,0,0,0,0.5793129,0.75,0.7777778
14,33,0.3947369,0.7638889,0.125,0,0.15,0,0,0.5793129,0.75,0.7777778
14,34,0.3947369,0.7638889,0.125,0,0,0,0.1190476,0.5793129,0.75,0.7777778
14,35,0.3947369,0.7638889,0,0,0,0,0,0.5793129,0.75,0.7777778
14,36,0.3947369,0.7638889,0,0,0,0,0,0.5793129,0.75,0.7777778
14,37,0.3947369,0.7638889,0.125,0,0,0,0,0.5793129,0.75,0.7777778
14,38,0.3947369,0.7638889,0.125,0,0,0,0,0.5793129,0.75,0.7777778
14,39,0.3947369,0.7638889,0,0,0,0,0,0.5793129,0.75,0.7777778
14,40,0.3947369,0.7638889,0,0,0,0,0,0.5793129,0.75,0.7777778
14,41,0.3947369,0.7638889,0,0,0.08333334,0,0,0.5793129,0.75,0.7777778
14,42,0.3421053,0.8194444,0.25,0,0,0,0,0.5807748,0.75,0.8888889
14,43,0.3421053,0.8194444,0,0,0.125,0,0,0.5807748,0.75,0.8888889
14,44,0.3421053,0.8194444,0,0,0.08333334,0,0,0.5807748,0.75,0.8888889
14,45,0.3421053,0.8194444,0.25,0,0,0,0,0.5807748,0.75,0.8888889
14,46,0.3421053,0.8194444,0,0,0,0,0,0.5807748,0.75,0.8888889
14,47,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
14,48,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
14,49,0.4210526,0.7638889,0.125,0,0,0,0,0.5924708,0.75,0.7777778
14,50,0.4210526,0.7638889,0,0,0.03125,0,0,0.5924708,0.75,0.7777778
14,51,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
14,52,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
14,53,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
14,54,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
14,55,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
14,56,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
14,57,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
14,58,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
14,59,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
14,60,0.4210526,0.7638889,0,0,0.0625,0,0,0.5924708,0.75,0.7777778
14,61,0.4210526,0.7638889,0,0,0.0625,0,0,0.5924708,0.75,0.7777778
14,62,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
14,63,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
14,64,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
14,65,0.4210526,0.7638889,0.125,0,0,0,0,0.5924708,0.75,0.7777778
14,66,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
14,67,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
14,68,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
14,69,0.4210526,0.7638889,0,0,0.08333334,0,0,0.5924708,0.75,0.7777778
14,70,0.4210526,0.7638889,0,0,0.0625,0,0,0.5924708,0.75,0.7777778
14,71,0.4210526,0.7638889,0,0,0.0625,0,0,0.5924708,0.75,0.7777778
14,72,0.4210526,0.7638889,0.125,0,0,0,0,0.5924708,0.75,0.7777778
14,73,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
14,74,0.4210526,0.7638889,0,0,0.08333334,0,0,0.5924708,0.75,0.7777778
14,75,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
14,76,0.3157895,0.875,0,0,0,0,0,0.5953947,0.75,1
14,77,0.3157895,0.875,0,0,0,0,0,0.5953947,0.75,1
14,78,0.3157895,0.875,0,0,0,0,0,0.5953947,0.75,1
14,79,0.3157895,0.875,0,0,0,0,0,0.5953947,0.75,1
14,80,0.3157895,0.875,0,0,0,0,0,0.5953947,0.75,1
14,81,0.3157895,0.875,0,0,0,0,0,0.5953947,0.75,1
14,82,0.3947369,0.8194444,0,0,0.1375,0,0,0.6070907,0.75,0.8888889
14,83,0.3947369,0.8194444,0,0,0.1375,0,0,0.6070907,0.75,0.8888889
14,84,0.3947369,0.8194444,0,0,0.1375,0,0,0.6070907,0.75,0.8888889
14,85,0.3947369,0.8194444,0.125,0,0.0625,0,0.03367176,0.6070907,0.75,0.8888889
14,86,0.3947369,0.8194444,0.25,0,0.1375,0,0,0.6070907,0.75,0.8888889
14,87,0.4210526,0.8194444,0.25,0,0,0,0,0.6202486,0.75,0.8888889
14,88,0.4210526,0.8194444,0,0,0,0,0,0.6202486,0.75,0.8888889
14,89,0.4210526,0.8194444,0,0,0,0,0,0.6202486,0.75,0.8888889
14,90,0.4210526,0.8194444,0,0,0,0,0,0.6202486,0.75,0.8888889
14,91,0.4210526,0.8194444,0.25,0,0,0,0,0.6202486,0.75,0.8888889
14,92,0.4210526,0.8194444,0.25,0,0,0,0,0.6202486,0.75,0.8888889
14,93,0.4210526,0.8194444,0.25,0,0,0,0,0.6202486,0.75,0.8888889
14,94,0.4210526,0.8194444,0.25,0,0,0,0,0.6202486,0.75,0.8888889
14,95,0.4210526,0.8194444,0,0,0,0,0,0.6202486,0.75,0.8888889
14,96,0.4210526,0.8194444,0,0,0,0,0,0.6202486,0.75,0.8888889
14,97,0.4210526,0.8194444,0.25,0,0,0,0,0.6202486,0.75,0.8888889
14,98,0.4210526,0.8194444,0,0,0,0,0,0.6202486,0.75,0.8888889
14,99,0.3947369,0.875,0.125,0,0.2125,0,0.03367176,0.6348684,0.75,1
15,0,0.3157895,0.8194444,0,0,0,0,0,0.5676169,0.75,0.8888889
15,1,0.3157895,0.8194444,0.25,0,0,0,0,0.5676169,0.75,0.8888889
15,2,0.3947369,0.7638889,0,0,0.2125,0,0,0.5793129,0.75,0.7777778
15,3,0.3947369,0.7638889,0.125,0,0.2541667,0,0.03367176,0.5793129,0.75,0.7777778
15,4,0.3947369,0.7638889,0,0,0,0,0,0.5793129,0.75,0.7777778
15,5,0.3947369,0.7638889,0.125,0,0,0,0,0.5793129,0.75,0.7777778
15,6,0.3947369,0.7638889,0,0,0,0,0,0.5793129,0.75,0.7777778
15,7,0.3947369,0.7638889,0,0,0.08333334,0,0,0.5793129,0.75,0.7777778
15,8,0.3947369,0.7638889,0,0,0,0,0,0.5793129,0.75,0.7777778
15,9,0.3947369,0.7638889,0,0,0,0,0,0.5793129,0.75,0.7777778
15,10,0.3947369,0.7638889,0,0,0,0,0,0.5793129,0.75,0.7777778
15,11,0.3947369,0.7638889,0,0,0,0,0,0.5793129,0.75,0.7777778
15,12,0.3947369,0.7638889,0.125,0,0.15,0,0,0.5793129,0.75,0.7777778
15,13,0.3947369,0.7638889,0.125,0,0,0,0.1190476,0.5793129,0.75,0.7777778
15,14,0.3947369,0.7638889,0,0,0,0,0,0.5793129,0.75,0.7777778
15,15,0.3947369,0.7638889,0,0,0,0,0,0.5793129,0.75,0.7777778
15,16,0.3947369,0.7638889,0.125,0,0,0,0,0.5793129,0.75,0.7777778
15,17,0.3947369,0.7638889,0.125,0,0,0,0,0.5793129,0.75,0.7777778
15,18,0.3947369,0.7638889,0,0,0,0,0,0.5793129,0.75,0.7777778
15,19,0.3947369,0.7638889,0,0,0,0,0,0.5793129,0.75,0.7777778
15,20,0.3947369,0.7638889,0,0,0.08333334,0,0,0.5793129,0.75,0.7777778
15,21,0.3421053,0.8194444,0,0,0,0,0,0.5807748,0.75,0.8888889
15,22,0.3421053,0.8194444,0,0,0,0,0,0.5807748,0.75,0.8888889
15,23,0.3421053,0.8194444,0.25,0,0,0,0,0.5807748,0.75,0.8888889
15,24,0.3421053,0.8194444,0,0,0.125,0,0,0.5807748,0.75,0.8888889
15,25,0.3421053,0.8194444,0,0,0.08333334,0,0,0.5807748,0.75,0.8888889
15,26,0.3421053,0.8194444,0.25,0,0,0,0,0.5807748,0.75,0.8888889
15,27,0.3421053,0.8194444,0,0,0,0,0,0.5807748,0.75,0.8888889
15,28,0.4210526,0.7638889,0.125,0,0,0,0,0.5924708,0.75,0.7777778
15,29,0.4210526,0.7638889,0,0,0.08333334,0,0,0.5924708,0.75,0.7777778
15,30,0.4210526,0.7638889,0,0,0.05,0,0,0.5924708,0.75,0.7777778
15,31,0.4210526,0.7638889,0.125,0,0,0,0,0.5924708,0.75,0.7777778
15,32,0.4210526,0.7638889,0.125,0,0,0,0,0.5924708,0.75,0.7777778
15,33,0.4210526,0.7638889,0,0,0.0625,0,0,0.5924708,0.75,0.7777778
15,34,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
15,35,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
15,36,0.4210526,0.7638889,0.125,0,0,0,0,0.5924708,0.75,0.7777778
15,37,0.4210526,0.7638889,0,0,0.03125,0,0,0.5924708,0.75,0.7777778
15,38,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
15,39,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
15,40,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
15,41,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
15,42,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
15,43,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
15,44,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
15,45,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
15,46,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
15,47,0.4210526,0.7638889,0,0,0.0625,0,0,0.5924708,0.75,0.7777778
15,48,0.4210526,0.7638889,0,0,0.0625,0,0,0.5924708,0.75,0.7777778
15,49,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
15,50,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
15,51,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
15,52,0.4210526,0.7638889,0.125,0,0,0,0,0.5924708,0.75,0.7777778
15,53,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
15,54,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
15,55,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
15,56,0.4210526,0.7638889,0,0,0.08333334,0,0,0.5924708,0.75,0.7777778
15,57,0.4210526,0.7638889,0,0,0.0625,0,0,0.5924708,0.75,0.7777778
15,58,0.4210526,0.7638889,0,0,0.0625,0,0,0.5924708,0.75,0.7777778
15,59,0.4210526,0.7638889,0.125,0,0,0,0,0.5924708,0.75,0.7777778
15,60,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
15,61,0.4210526,0.7638889,0,0,0.08333334,0,0,0.5924708,0.75,0.7777778
15,62,0.4210526,0.7638889,0,0,0,0,0,0.5924708,0.75,0.7777778
15,63,0.3157895,0.875,0,0,0,0,0,0.5953947,0.75,1
15,64,0.3157895,0.875,0,0,0,0,0,0.5953947,0.75,1
15,65,0.3157895,0.875,0,0,0,0,0,0.5953947,0.75,1
15,66,0.3157895,0.875,0,0,0,0,0,0.5953947,0.75,1
15,67,0.3157895,0.875,0,0,0,0,0,0.5953947,0.75,1
