Generation,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,SumOfSpaceFitnessScore,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,SumOfGameObjectFitnessScore,Fitness_Defense_Space,Fitness_Defense_GameObject
34.0,0.566067622,0.0781739032,1.0,0.3333333,0.517173889,0.90625,0.0,0.0,0.019,0.0,0.0,0.711711984,0.8125,1.0
35.0,0.565188396,0.08036714,1.0,0.3333333,0.518695626,0.90625,0.0,0.0,0.019,0.0,0.0,0.712472856,0.8125,1.0
36.0,0.564077282,0.0756135196,1.0,0.3333333,0.519782581,0.90625,0.0,0.0,0.01825,0.0,0.0,0.713016336,0.8125,1.0
37.0,0.567265684,0.0658647288,1.0,0.3333333,0.5217391,0.90625,0.0,0.0,0.0175,0.0,0.0,0.7139946,0.8125,1.0
38.0,0.57225119,0.0605024116,1.0,0.3333333,0.5217391,0.90625,0.0,0.0,0.0175,0.0,0.0,0.7139946,0.8125,1.0
39.0,0.558135248,0.0691787392,1.0,0.3333333,0.5217391,0.90625,0.0,0.0,0.0175,0.0,0.0,0.7139946,0.8125,1.0
40.0,0.561169064,0.0664734256,1.0,0.3333333,0.5217391,0.90625,0.0,0.0,0.0175,0.0,0.0,0.7139946,0.8125,1.0
41.0,0.562685972,0.0651207688,1.0,0.3333333,0.5217391,0.90625,0.0,0.0,0.0175,0.0,0.0,0.7139946,0.8125,1.0
42.0,0.56420288,0.063768112,1.0,0.3333333,0.5217391,0.90625,0.0,0.0,0.0175,0.0,0.0,0.7139946,0.8125,1.0
43.0,0.562685972,0.0651207688,1.0,0.3333333,0.5217391,0.90625,0.0,0.0,0.0175,0.0,0.0,0.7139946,0.8125,1.0
44.0,0.55661834,0.070531396,1.0,0.3333333,0.5217391,0.90625,0.0,0.0,0.0175,0.0,0.0,0.7139946,0.8125,1.0
45.0,0.56420288,0.063768112,1.0,0.3333333,0.5217391,0.90625,0.0,0.0,0.0175,0.0,0.0,0.7139946,0.8125,1.0
46.0,0.562685972,0.0651207688,1.0,0.3333333,0.5217391,0.90625,0.0,0.0,0.0175,0.0,0.0,0.7139946,0.8125,1.0
47.0,0.5490338,0.07729468,1.0,0.3333333,0.5217391,0.90625,0.0,0.0,0.0175,0.0,0.0,0.7139946,0.8125,1.0
48.0,0.547516892,0.0786473368,1.0,0.3333333,0.5217391,0.90625,0.0,0.0,0.0175,0.0,0.0,0.7139946,0.8125,1.0
49.0,0.547516892,0.0786473368,1.0,0.3333333,0.5217391,0.90625,0.0,0.0,0.0175,0.0,0.0,0.7139946,0.8125,1.0
50.0,0.550550708,0.0759420232,1.0,0.3333333,0.5217391,0.90625,0.0,0.0,0.0175,0.0,0.0,0.7139946,0.8125,1.0
