Generation,ChromosomeIndex,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,Fitness_SumOfFitnessScore
Weight,-->,1,0,1,
Tactic_Bait,Tactic_Ambush,Tactic_TwoProngedAttack,Tactic_Defense,Tactic_Clash,
False * 1,False * 1,False * 1,True * 1,False * 1,
1,72,0.3809524,0,0.9310345,0.437329
1,73,0.3902439,0,0.9285714,0.4396051
1,74,0.4,0.05,0.9230769,0.4410256
1,75,0.4,0,0.9259259,0.4419753
1,76,0.4,0,0.9259259,0.4419753
1,77,0.4736842,0.131579,0.8571429,0.443609
1,78,0.4736842,0.131579,0.8571429,0.443609
1,79,0.4736842,0.131579,0.8571429,0.443609
1,80,0.4736842,0.131579,0.8571429,0.443609
1,81,0.4736842,0.131579,0.8571429,0.443609
1,82,0.5714286,0.1142857,0.7647059,0.4453782
1,83,0.6486486,0.1081081,0.6875,0.4453829
1,84,0.3809524,0.07142857,0.962963,0.4479718
1,85,0.5945946,0.1081081,0.7647059,0.4531002
1,86,0.5641026,0.1025641,0.8,0.4547009
1,87,0.45,0,0.92,0.4566667
1,88,0.4615385,0.1282051,0.9090909,0.4568765
1,89,0.6486486,0.1621622,0.7333333,0.4606607
1,90,0.6,0.1,0.7894737,0.4631579
1,91,0.6,0.1,0.7894737,0.4631579
1,92,0.6,0.1,0.7894737,0.4631579
1,93,0.6,0.1,0.7894737,0.4631579
1,94,0.6,0.1,0.7894737,0.4631579
1,95,0.6285715,0.05714286,0.7647059,0.4644258
1,96,0.4444444,0.1111111,0.95,0.4648148
1,97,0.4444444,0.1111111,0.95,0.4648148
1,98,0.4444444,0.1111111,0.95,0.4648148
1,99,0.6666667,0.1111111,0.7333333,0.4666667
2,0,0.6111111,0,0.6842105,0.4317739
2,1,0.6111111,0,0.6842105,0.4317739
2,2,0.6111111,0,0.6842105,0.4317739
2,3,0.3428572,0.1142857,0.9565217,0.4331263
2,4,0.6153846,0.05128205,0.6842105,0.4331984
2,5,0.4117647,0.2647059,0.8888889,0.4335512
2,6,0.5641026,0.1282051,0.7368421,0.4336482
2,7,0.5128205,0.2051282,0.7894737,0.4340981
2,8,0.3414634,0.1951219,0.9615384,0.434334
2,9,0.3809524,0,0.9310345,0.437329
2,10,0.3902439,0,0.9285714,0.4396051
2,11,0.3902439,0,0.9285714,0.4396051
2,12,0.3902439,0,0.9285714,0.4396051
2,13,0.6315789,0.131579,0.6875,0.439693
2,14,0.5555556,0.1666667,0.7647059,0.4400872
2,15,0.5128205,0.1025641,0.8095238,0.4407814
2,16,0.4,0.05,0.9230769,0.4410256
2,17,0.4,0,0.9259259,0.4419753
2,18,0.4,0,0.9259259,0.4419753
2,19,0.4,0,0.9259259,0.4419753
2,20,0.4,0,0.9259259,0.4419753
2,21,0.4102564,0.05128205,0.92,0.4434188
2,22,0.4736842,0.131579,0.8571429,0.443609
2,23,0.4736842,0.131579,0.8571429,0.443609
