Generation,ChromosomeIndex,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,Fitness_SumOfFitnessScore
Weight,-->,1,0,1,
Tactic_Bait,Tactic_Ambush,Tactic_TwoProngedAttack,Tactic_Defense,Tactic_Clash,
True * 1,False * 1,False * 1,False * 1,False * 1,
2,38,0.3870968,0.1935484,0.8333333,0.40681
2,39,0.4705882,0.05882353,0.75,0.4068627
2,40,0.5806451,0.1290323,0.6428571,0.4078341
2,41,0.4,0.2,0.8235294,0.4078431
2,42,0.4,0.2,0.8235294,0.4078431
2,43,0.4,0.2,0.8235294,0.4078431
2,44,0.6176471,0.2058824,0.6153846,0.4110106
2,45,0.6176471,0.2058824,0.6153846,0.4110106
2,46,0.6176471,0.2058824,0.6153846,0.4110106
2,47,0.4,0.1333333,0.8333333,0.4111111
2,48,0.4390244,0,0.8076923,0.4155722
2,49,0.4878049,0.04878049,0.76,0.415935
2,50,0.4571429,0.05714286,0.8,0.4190476
2,51,0.4102564,0.2051282,0.85,0.4200855
2,52,0.4444444,0.05555556,0.8181818,0.4208754
2,53,0.4571429,0.05714286,0.8095238,0.4222222
2,54,0.3333333,0,0.9354839,0.4229391
2,55,0.5405405,0.05405406,0.7368421,0.4257942
2,56,0.4,0.2,0.8823529,0.427451
2,57,0.5,0.1875,0.8,0.4333333
2,58,0.4705882,0.1176471,0.8421053,0.4375645
2,59,0.4848485,0.06060606,0.8421053,0.4423179
2,60,0.4848485,0.06060606,0.8421053,0.4423179
2,61,0.4848485,0.06060606,0.8421053,0.4423179
2,62,0.5555556,0.05555556,0.7777778,0.4444444
2,63,0.5,0.0625,0.8333333,0.4444444
2,64,0.5,0.0625,0.8333333,0.4444444
2,65,0.5714286,0.05714286,0.7647059,0.4453782
2,66,0.5128205,0.1794872,0.8421053,0.4516419
2,67,0.5128205,0.1794872,0.8421053,0.4516419
2,68,0.5128205,0.1794872,0.8421053,0.4516419
2,69,0.5128205,0.1794872,0.8421053,0.4516419
2,70,0.5128205,0.1794872,0.8421053,0.4516419
2,71,0.5128205,0.1794872,0.8421053,0.4516419
2,72,0.5128205,0.1794872,0.8421053,0.4516419
2,73,0.55,0.175,0.8235294,0.4578432
2,74,0.5555556,0.1111111,0.8235294,0.459695
2,75,0.55,0.2,0.8333333,0.4611111
2,76,0.55,0.2,0.8333333,0.4611111
2,77,0.55,0.2,0.8333333,0.4611111
2,78,0.4761905,0,0.96,0.4787301
2,79,0.4761905,0,0.96,0.4787301
2,80,0.4761905,0,0.96,0.4787301
2,81,0.4761905,0,0.96,0.4787301
2,82,0.4761905,0,0.96,0.4787301
2,83,0.4761905,0,0.96,0.4787301
2,84,0.55,0.15,0.8888889,0.4796296
2,85,0.4878049,0,0.9583333,0.4820461
2,86,0.4878049,0,0.9583333,0.4820461
2,87,0.4878049,0,0.9583333,0.4820461
2,88,0.4878049,0,0.9583333,0.4820461
2,89,0.4878049,0,0.9583333,0.4820461
2,90,0.4878049,0,0.9583333,0.4820461
2,91,0.4878049,0,0.9583333,0.4820461
2,92,0.6341463,0.1219512,0.8125,0.4822154
2,93,0.5238096,0.0952381,0.952381,0.4920635
2,94,0.5238096,0,0.9565217,0.4934438
2,95,0.5365854,0.1707317,0.9444444,0.4936766
2,96,0.5365854,0.1707317,0.9444444,0.4936766
2,97,0.5365854,0.1707317,0.9444444,0.4936766
2,98,0.5348837,0.1395349,0.9473684,0.4940841
2,99,0.5581396,0.1395349,0.9444444,0.5008613
3,0,0.5128205,0.1794872,0.8421053,0.4516419
3,1,0.5128205,0.1794872,0.8421053,0.4516419
3,2,0.5128205,0.1794872,0.8421053,0.4516419
3,3,0.5128205,0.1794872,0.8421053,0.4516419
3,4,0.5128205,0.1794872,0.8421053,0.4516419
3,5,0.5128205,0.1794872,0.8421053,0.4516419
3,6,0.5128205,0.1794872,0.8421053,0.4516419
3,7,0.5263158,0.1842105,0.8333333,0.4532164
3,8,0.4,0.05,0.96,0.4533333
3,9,0.4,0.05,0.96,0.4533333
3,10,0.4,0,0.962963,0.454321
3,11,0.5405405,0.1351351,0.8235294,0.45469
3,12,0.4615385,0.1538462,0.9047619,0.4554335
3,13,0.5263158,0.131579,0.8421053,0.4561404
3,14,0.5714286,0.1714286,0.8,0.4571429
3,15,0.55,0.175,0.8235294,0.4578432
3,16,0.55,0.175,0.8235294,0.4578432
3,17,0.55,0.175,0.8235294,0.4578432
3,18,0.55,0.175,0.8235294,0.4578432
3,19,0.55,0.175,0.8235294,0.4578432
3,20,0.55,0.175,0.8235294,0.4578432
3,21,0.55,0.175,0.8235294,0.4578432
3,22,0.5555556,0.1111111,0.8235294,0.459695
3,23,0.4186046,0,0.9642857,0.4609635
3,24,0.55,0.2,0.8333333,0.4611111
3,25,0.55,0.2,0.8333333,0.4611111
3,26,0.55,0.2,0.8333333,0.4611111
3,27,0.55,0.175,0.8333333,0.4611111
3,28,0.65,0.125,0.7333333,0.4611111
3,29,0.55,0.2,0.8333333,0.4611111
3,30,0.55,0.2,0.8333333,0.4611111
3,31,0.55,0.2,0.8333333,0.4611111
3,32,0.55,0.2,0.8333333,0.4611111
3,33,0.55,0.2,0.8333333,0.4611111
3,34,0.55,0.2,0.8333333,0.4611111
3,35,0.4390244,0,0.9615384,0.4668543
3,36,0.4390244,0,0.9615384,0.4668543
3,37,0.45,0.175,0.952381,0.4674603
3,38,0.5,0.05,0.9090909,0.469697
3,39,0.4651163,0,0.9615384,0.4755516
3,40,0.4761905,0,0.96,0.4787301
3,41,0.4761905,0,0.96,0.4787301
3,42,0.4761905,0,0.96,0.4787301
3,43,0.4761905,0,0.96,0.4787301
3,44,0.4761905,0,0.96,0.4787301
3,45,0.4761905,0,0.96,0.4787301
3,46,0.4761905,0,0.96,0.4787301
3,47,0.4761905,0,0.96,0.4787301
